source_file,id,name,locality,region,location,area,district,street,house,network_type,building_type,purpose,residential_complex,res_completed,houses_count,apartments_count,floors_count,porch_count,cluster_id
cluster_Астана-ШР-12.xml,8ce0502d-e63d-8a6b-b8a3-5f67821dae69,Объект,Астана,Астана город республиканского значения,POINT (71.391601 51.197363),"POLYGON((71.39158 51.197377,71.39158 51.19735,71.391623 51.19735,71.391623 51.197377,71.39158 51.197377))",,,,ГТС,OTHER,Объект,,True,1.0,,,,250e9062-9533-0c37-b429-95925dff6e08
cluster_Астана-ШР-12.xml,d8269380-9d8b-a432-7cb5-5f6add22bf4f,"улица Мыржакыпа Дулатова, 58а",Астана,Астана город республиканского значения,POINT (71.383066 51.195077),"POLYGON((71.383095 51.195016,71.383163 51.195094,71.383038 51.195138,71.382969 51.195059,71.383095 51.195016))",Агрогородок м-н,улица Мыржакыпа Дулатова,58а,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,250e9062-9533-0c37-b429-95925dff6e08
cluster_Астана-ШР-12.xml,be23ca2b-2eb3-7bd8-c04f-2a70d84b409a,"улица Богдана Хмельницкого, 24",Астана,Астана город республиканского значения,POINT (71.40089 51.183236),"POLYGON((71.400832 51.183183,71.400973 51.183199,71.400948 51.183288,71.400807 51.183272,71.400832 51.183183))",,улица Богдана Хмельницкого,24,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,250e9062-9533-0c37-b429-95925dff6e08
cluster_Астана-ШР-12.xml,62661305-d123-03b8-011d-9f98cdf671e4,Объект,Астана,Астана город республиканского значения,POINT (71.39829 51.189291),"POLYGON((71.398269 51.189304,71.398269 51.189277,71.398312 51.189277,71.398312 51.189304,71.398269 51.189304))",,,,ГТС,OTHER,Объект,,True,1.0,,,,250e9062-9533-0c37-b429-95925dff6e08
cluster_Астана-ШР-12.xml,6864f9df-c9d3-754a-2911-3b14e7b97be9,"улица Александра Затаевича, 1/6",Астана,Астана город республиканского значения,POINT (71.395475 51.185192),"POLYGON((71.395468 51.185128,71.395576 51.185187,71.395482 51.185255,71.395374 51.185196,71.395468 51.185128))",,улица Александра Затаевича,1/6,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,250e9062-9533-0c37-b429-95925dff6e08
cluster_Астана-ШР-12.xml,e3107356-f907-7455-644a-e3e01ddc1078,"улица Конституции, 16",Астана,Астана город республиканского значения,POINT (71.392653 51.196568),"POLYGON((71.391919 51.196843,71.393164 51.196477,71.393091 51.196379,71.392585 51.196528,71.392513 51.196431,71.392227 51.196514,71.3923 51.196612,71.392015 51.196695,71.391847 51.196745,71.391919 51.196843))",,улица Конституции,16,ГТС,MZHK,Жилой дом,"Астана, улица Конституции, 16",True,1.0,89.0,5.0,6.0,250e9062-9533-0c37-b429-95925dff6e08
cluster_Астана-ШР-12.xml,4461e2ae-f3fb-5113-0dd7-abd5a3941e9d,"Гете улица, 10/1а",Астана,Астана город республиканского значения,POINT (71.409296 51.193819),"POLYGON((71.409303 51.193807,71.409315 51.193823,71.40929 51.193831,71.409277 51.193815,71.409303 51.193807))",,Гете улица,10/1а,ГТС,OTHER,Сооружение,,True,1.0,,1.0,,250e9062-9533-0c37-b429-95925dff6e08
cluster_Астана-ШР-12.xml,a274e77a-8b8e-1419-7548-7a5116b92414,"улица Акан Серы, 1",Астана,Астана город республиканского значения,POINT (71.386358 51.191344),"POLYGON((71.386344 51.191407,71.386258 51.191335,71.386372 51.191281,71.386458 51.191352,71.386344 51.191407))",Агрогородок м-н,улица Акан Серы,1,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,250e9062-9533-0c37-b429-95925dff6e08
cluster_Астана-ШР-12.xml,04047976-ecfe-4fa5-4881-a1bcec95adeb,"улица Мыржакыпа Дулатова, 24/2",Астана,Астана город республиканского значения,POINT (71.392351 51.191941),"POLYGON((71.392372 51.191879,71.392449 51.191954,71.392329 51.192003,71.392252 51.191927,71.392372 51.191879))",Агрогородок м-н,улица Мыржакыпа Дулатова,24/2,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,250e9062-9533-0c37-b429-95925dff6e08
cluster_Астана-ШР-12.xml,98a5e1ab-1570-d36a-2ee1-419ccd5b25cf,"переулок Желдырме, 3/1",Астана,Астана город республиканского значения,POINT (71.367338 51.189257),"POLYGON((71.367387 51.189183,71.367441 51.189305,71.36729 51.189331,71.367236 51.18921,71.367387 51.189183))",,переулок Желдырме,3/1,ГТС,ADMINISTRATIVE,Административное здание,,True,1.0,,1.0,,250e9062-9533-0c37-b429-95925dff6e08
cluster_Астана-ШР-12.xml,94bb1704-2e49-09dd-10bd-c188763f6bbc,"улица Карауыл, 40",Астана,Астана город республиканского значения,POINT (71.397795 51.185538),"POLYGON((71.397784 51.185475,71.397896 51.185531,71.397806 51.185601,71.397695 51.185545,71.397784 51.185475))",,улица Карауыл,40,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,250e9062-9533-0c37-b429-95925dff6e08
cluster_Астана-ШР-12.xml,ca7e4bfb-7170-1d4a-5bfa-ee7f5235d9a4,"улица Окжетпес, 24",Астана,Астана город республиканского значения,POINT (71.391034 51.18866),"POLYGON((71.390936 51.188643,71.391059 51.188598,71.391131 51.188676,71.391008 51.188721,71.390936 51.188643))",Агрогородок м-н,улица Окжетпес,24,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,250e9062-9533-0c37-b429-95925dff6e08
cluster_Астана-ШР-12.xml,b27d306e-8315-1c79-2423-997f3a88e419,"переулок Дмитрия Карбышева, 8",Астана,Астана город республиканского значения,POINT (71.373294 51.193311),"POLYGON((71.373304 51.193247,71.373395 51.193317,71.373284 51.193374,71.373194 51.193304,71.373304 51.193247))",,переулок Дмитрия Карбышева,8,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,250e9062-9533-0c37-b429-95925dff6e08
cluster_Астана-ШР-12.xml,03c34081-029a-c483-b92c-566bfe07b84c,"улица Антона Чехова, 43/3",Астана,Астана город республиканского значения,POINT (71.376086 51.191653),"POLYGON((71.376127 51.191598,71.37618 51.19164,71.376046 51.191707,71.375992 51.191665,71.376127 51.191598))",Агрогородок м-н,улица Антона Чехова,43/3,ГТС,OTHER,Сооружение,,True,1.0,,1.0,,250e9062-9533-0c37-b429-95925dff6e08
cluster_Астана-ШР-12.xml,fa4ebe6b-c9d0-a36a-1499-d5698a86b06b,"улица Шангерей Бокеев, 10/2",Астана,Астана город республиканского значения,POINT (71.383743 51.202248),"POLYGON((71.383715 51.202187,71.38384 51.20223,71.383771 51.202309,71.383646 51.202266,71.383715 51.202187))",,улица Шангерей Бокеев,10/2,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,250e9062-9533-0c37-b429-95925dff6e08
cluster_Астана-ШР-12.xml,6bc8b37c-e253-675d-c884-a250815771be,"переулок Атбасар, 26",Астана,Астана город республиканского значения,POINT (71.368892 51.183602),"POLYGON((71.368886 51.183665,71.368791 51.183598,71.368898 51.183538,71.368993 51.183605,71.368886 51.183665))",,переулок Атбасар,26,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,250e9062-9533-0c37-b429-95925dff6e08
cluster_Астана-ШР-12.xml,9584bf63-7d4c-3c46-e4ec-88b88ebda274,"улица Мыржакыпа Дулатова, 81",Астана,Астана город республиканского значения,POINT (71.380656 51.19531),"POLYGON((71.380626 51.195371,71.380559 51.195291,71.380685 51.195249,71.380752 51.195329,71.380626 51.195371))",Агрогородок м-н,улица Мыржакыпа Дулатова,81,ГТС,IZHS,Частный дом,,True,1.0,,2.0,,250e9062-9533-0c37-b429-95925dff6e08
cluster_Астана-ШР-12.xml,d9582d01-76e5-5d7f-88e0-e88fdcb6916c,"улица Антона Чехова, 28",Астана,Астана город республиканского значения,POINT (71.377376 51.193386),"POLYGON((71.377407 51.193326,71.377472 51.193406,71.377344 51.193446,71.37728 51.193366,71.377407 51.193326))",Агрогородок м-н,улица Антона Чехова,28,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,250e9062-9533-0c37-b429-95925dff6e08
cluster_Астана-ШР-12.xml,8db0cd3a-871b-a26b-4682-acd87ed87f04,"улица Жалын, 2v",Астана,Астана город республиканского значения,POINT (71.386043 51.199874),"POLYGON((71.38607 51.199813,71.386141 51.199891,71.386016 51.199935,71.385946 51.199857,71.38607 51.199813))",,улица Жалын,2v,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,250e9062-9533-0c37-b429-95925dff6e08
cluster_Астана-ШР-12.xml,1863eb13-0303-efd7-2d3a-0fb55308b16b,"улица Берел, 38",Астана,Астана город республиканского значения,POINT (71.393969 51.181164),"POLYGON((71.394058 51.181106,71.394021 51.181238,71.39388 51.181223,71.393917 51.18109,71.394058 51.181106))",,улица Берел,38,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,250e9062-9533-0c37-b429-95925dff6e08
cluster_Астана-ШР-12.xml,3cce382f-9039-bde1-82ae-449f0efee7ca,"улица Найзакара, 1/6",Астана,Астана город республиканского значения,POINT (71.399233 51.181981),"POLYGON((71.399317 51.181946,71.399289 51.182034,71.399148 51.182016,71.399177 51.181927,71.399317 51.181946))",,улица Найзакара,1/6,ГТС,IZHS,Частный дом,,True,1.0,,2.0,,250e9062-9533-0c37-b429-95925dff6e08
cluster_Астана-ШР-12.xml,627dae30-2901-fcad-8661-09865cc03bc6,"улица Жалын, 49а",Астана,Астана город республиканского значения,POINT (71.380433 51.193507),"POLYGON((71.380403 51.193568,71.380337 51.193488,71.380464 51.193447,71.38053 51.193527,71.380403 51.193568))",Агрогородок м-н,улица Жалын,49а,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,250e9062-9533-0c37-b429-95925dff6e08
cluster_Астана-ШР-12.xml,027720ce-a2d0-9eb3-6227-4670e151297e,Сооружение,Астана,Астана город республиканского значения,POINT (71.373245 51.187105),"POLYGON((71.373243 51.187124,71.373215 51.187104,71.373247 51.187086,71.373276 51.187106,71.373243 51.187124))",,,,ГТС,OTHER,Сооружение,,True,1.0,,1.0,,250e9062-9533-0c37-b429-95925dff6e08
cluster_Астана-ШР-12.xml,cd97bf40-0350-7c16-7a97-6a9788f90ccb,Сооружение,Астана,Астана город республиканского значения,POINT (71.382823 51.200512),"POLYGON((71.382831 51.200543,71.382773 51.200517,71.382815 51.20048,71.382873 51.200507,71.382831 51.200543))",,,,ГТС,OTHER,Сооружение,,True,1.0,,1.0,,250e9062-9533-0c37-b429-95925dff6e08
cluster_Астана-ШР-12.xml,0c06a934-27e4-303d-669c-f4356a9d8f71,"улица Александра Затаевича, 6/7",Астана,Астана город республиканского значения,POINT (71.399628 51.188399),"POLYGON((71.399623 51.188335,71.399729 51.188396,71.399633 51.188462,71.399527 51.188402,71.399623 51.188335))",,улица Александра Затаевича,6/7,ГТС,IZHS,Частный дом,,True,1.0,,2.0,,250e9062-9533-0c37-b429-95925dff6e08
cluster_Астана-ШР-12.xml,31d5827a-18ba-bca3-175f-44f78b5da826,"улица Карасай батыра, 3/1",Астана,Астана город республиканского значения,POINT (71.401592 51.194818),"POLYGON((71.401426 51.19481,71.401681 51.194729,71.401759 51.194826,71.401503 51.194907,71.401426 51.19481))",,улица Карасай батыра,3/1,ГТС,ADMINISTRATIVE,Административное здание,,True,1.0,,1.0,,250e9062-9533-0c37-b429-95925dff6e08
cluster_Астана-ШР-12.xml,43b407f6-0a77-8661-7db8-2e3cd6c28d2b,Объект,Астана,Астана город республиканского значения,POINT (71.393443 51.197245),"POLYGON((71.393422 51.197259,71.393422 51.197232,71.393465 51.197232,71.393465 51.197259,71.393422 51.197259))",,,,ГТС,OTHER,Объект,,True,1.0,,,,250e9062-9533-0c37-b429-95925dff6e08
cluster_Астана-ШР-12.xml,ecfc523a-fb59-4e88-ec92-20b7100e623a,"переулок Дмитрия Карбышева, 23",Астана,Астана город республиканского значения,POINT (71.372139 51.191996),"POLYGON((71.372134 51.192057,71.372044 51.191987,71.372143 51.191936,71.372234 51.192006,71.372134 51.192057))",,переулок Дмитрия Карбышева,23,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,250e9062-9533-0c37-b429-95925dff6e08
cluster_Астана-ШР-12.xml,a76ff824-9611-39ee-1cf7-e7e8593f09fc,"улица Карталы, 3а",Астана,Астана город республиканского значения,POINT (71.387958 51.198784),"POLYGON((71.388015 51.198678,71.388128 51.198814,71.3879 51.198889,71.387787 51.198753,71.388015 51.198678))",,улица Карталы,3а,ГТС,MZHK,Жилой дом,"Астана, улица Карталы, 3а",True,1.0,16.0,5.0,1.0,250e9062-9533-0c37-b429-95925dff6e08
cluster_Астана-ШР-12.xml,7bde995d-9d4a-6d89-4886-84b153d4fd7f,"улица Тайсойган, 17/1",Астана,Астана город республиканского значения,POINT (71.381463 51.193617),"POLYGON((71.381431 51.193678,71.381367 51.193597,71.381495 51.193557,71.381559 51.193637,71.381431 51.193678))",Агрогородок м-н,улица Тайсойган,17/1,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,250e9062-9533-0c37-b429-95925dff6e08
cluster_Астана-ШР-12.xml,b7bb31a2-3f74-38c6-a27e-009ffbcc610e,"улица Буланты, 19",Астана,Астана город республиканского значения,POINT (71.395794 51.193979),"POLYGON((71.395761 51.194039,71.395698 51.193958,71.395826 51.193918,71.39589 51.193999,71.395761 51.194039))",Агрогородок м-н,улица Буланты,19,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,250e9062-9533-0c37-b429-95925dff6e08
